id,countryCode,date,totalCases,newCases,totalDeaths,newDeaths
10468,JPN,2020-03-24,1128,39,42,1
10469,JPN,2020-03-25,1193,65,43,1
10470,JPN,2020-03-26,1268,75,45,2
10471,JPN,2020-03-27,1364,96,46,1
10472,JPN,2020-03-28,1499,135,49,3
10473,JPN,2020-03-29,1693,194,52,3
10474,JPN,2020-03-30,1866,173,54,2
10475,JPN,2020-03-31,1953,87,56,2
10476,JPN,2020-04-01,1953,0,56,0
10477,JPN,2020-04-02,2178,225,57,1
10478,JPN,2020-04-03,2617,439,63,6
10479,JPN,2020-04-04,2935,318,69,6
10480,JPN,2020-04-05,3271,336,70,1
10481,JPN,2020-04-06,3654,383,73,3
10482,JPN,2020-04-07,3817,163,80,7
10483,JPN,2020-04-08,3906,89,80,0
10484,JPN,2020-04-09,4257,351,81,1
10485,JPN,2020-04-10,4667,410,85,4
10486,JPN,2020-04-11,5347,680,88,3
10487,JPN,2020-04-12,6748,1401,98,10
10488,JPN,2020-04-13,7255,507,102,4
10489,JPN,2020-04-14,7645,390,109,7
10490,JPN,2020-04-15,8100,455,119,10
10491,JPN,2020-04-16,8582,482,136,17
10492,JPN,2020-04-17,9167,585,148,12
10493,JPN,2020-04-18,9795,628,154,6
10494,JPN,2020-04-19,10361,566,161,7
10495,JPN,2020-04-20,10751,390,171,10
10496,JPN,2020-04-21,11118,367,186,15
10497,JPN,2020-04-22,11496,378,186,0
10498,JPN,2020-04-23,11772,276,287,101
10499,JPN,2020-04-24,12240,468,317,30
10500,JPN,2020-04-25,12892,652,334,17
10501,JPN,2020-04-26,13182,290,348,14
10502,JPN,2020-04-27,13385,203,351,3
10503,JPN,2020-04-28,13576,191,376,25
10504,JPN,2020-04-29,13852,276,389,13
10505,JPN,2020-04-30,14088,236,415,26
10506,JPN,2020-05-01,14281,193,432,17
10507,JPN,2020-05-02,14544,263,458,26
10508,JPN,2020-05-03,14839,295,492,34
10509,JPN,2020-05-04,15057,218,510,18
10510,JPN,2020-05-05,15231,174,521,11
10511,JPN,2020-05-06,15354,123,543,22
10512,JPN,2020-05-07,15463,109,551,8
10513,JPN,2020-05-08,15547,84,557,6
10514,JPN,2020-05-09,15628,81,601,44
10515,JPN,2020-05-10,15747,119,613,12
10516,JPN,2020-05-11,15798,51,621,8
10517,JPN,2020-05-12,15874,76,643,22
10518,JPN,2020-05-13,16024,150,668,25
10519,JPN,2020-05-14,16079,55,687,19
10520,JPN,2020-05-15,16193,114,710,23
10521,JPN,2020-05-16,16237,44,725,15
10522,JPN,2020-05-17,16285,48,744,19
10523,JPN,2020-05-18,16305,20,749,5
10524,JPN,2020-05-19,16365,60,763,14
10525,JPN,2020-05-20,16385,20,771,8
10526,JPN,2020-05-21,16424,39,777,6
10527,JPN,2020-05-22,16513,89,796,19
10528,JPN,2020-05-23,16536,23,808,12
10529,JPN,2020-05-24,16550,14,820,12
10530,JPN,2020-05-25,16581,31,830,10
10531,JPN,2020-05-26,16623,42,846,16
10532,JPN,2020-05-27,16651,28,858,12
10533,JPN,2020-05-28,16651,0,858,0
10534,JPN,2020-05-29,16719,68,874,16
10535,JPN,2020-05-30,16804,85,886,12
10536,JPN,2020-05-31,16851,47,891,5
10537,JPN,2020-06-01,16884,33,892,1
10538,JPN,2020-06-02,16930,46,894,2
10539,JPN,2020-06-03,16986,56,900,6
10540,JPN,2020-06-04,17018,32,903,3
10541,JPN,2020-06-05,17064,46,907,4
10542,JPN,2020-06-06,17103,39,914,7
10543,JPN,2020-06-07,17141,38,916,2
10544,JPN,2020-06-08,17174,33,916,0
10545,JPN,2020-06-09,17210,36,916,0
10546,JPN,2020-06-10,17251,41,919,3
10547,JOR,2020-03-03,1,1,0,0
10548,JOR,2020-03-08,1,0,0,0
10549,JOR,2020-03-15,1,0,0,0
10550,JOR,2020-03-16,15,14,0,0
10551,JOR,2020-03-17,16,1,0,0
10552,JOR,2020-03-18,35,19,0,0
10553,JOR,2020-03-19,52,17,0,0
10554,JOR,2020-03-20,56,4,0,0
10555,JOR,2020-03-21,69,13,0,0
10556,JOR,2020-03-22,84,15,0,0
10557,JOR,2020-03-23,99,15,0,0
10558,JOR,2020-03-24,112,13,0,0
10559,JOR,2020-03-25,127,15,0,0
10560,JOR,2020-03-26,153,26,0,0
10561,JOR,2020-03-27,172,19,0,0
10562,JOR,2020-03-28,212,40,0,0
10563,JOR,2020-03-29,235,23,1,1
10564,JOR,2020-03-30,259,24,1,0
10565,JOR,2020-03-31,268,9,5,4
10566,JOR,2020-04-01,274,6,5,0
10567,JOR,2020-04-02,278,4,5,0
10568,JOR,2020-04-03,299,21,5,0
10569,JOR,2020-04-04,299,0,5,0
10570,JOR,2020-04-05,323,24,5,0
10571,JOR,2020-04-06,345,22,5,0
10572,JOR,2020-04-07,349,4,6,1
10573,JOR,2020-04-08,349,0,6,0
10574,JOR,2020-04-09,358,9,6,0
10575,JOR,2020-04-10,372,14,7,1
10576,JOR,2020-04-11,372,0,7,0
10577,JOR,2020-04-12,381,9,7,0
10578,JOR,2020-04-13,389,8,7,0
10579,JOR,2020-04-14,391,2,7,0
10580,JOR,2020-04-15,397,6,7,0
10581,JOR,2020-04-16,401,4,7,0
10582,JOR,2020-04-17,402,1,7,0
10583,JOR,2020-04-18,407,5,7,0
10584,JOR,2020-04-19,413,6,7,0
10585,JOR,2020-04-20,417,4,7,0
10586,JOR,2020-04-21,425,8,7,0
10587,JOR,2020-04-22,425,0,7,0
10588,JOR,2020-04-23,428,3,7,0
10589,JOR,2020-04-24,437,9,7,0
10590,JOR,2020-04-25,441,4,7,0
10591,JOR,2020-04-26,444,3,7,0
10592,JOR,2020-04-27,447,3,7,0
10593,JOR,2020-04-28,449,2,7,0
10594,JOR,2020-04-29,449,0,8,1
10595,JOR,2020-04-30,451,2,8,0
10596,JOR,2020-05-01,453,2,8,0
10597,JOR,2020-05-02,459,6,8,0
10598,JOR,2020-05-03,460,1,9,1
10599,JOR,2020-05-04,461,1,9,0
10600,JOR,2020-05-05,465,4,9,0
10601,JOR,2020-05-06,471,6,9,0
10602,JOR,2020-05-07,473,2,9,0
10603,JOR,2020-05-08,494,21,9,0
10604,JOR,2020-05-09,508,14,9,0
10605,JOR,2020-05-10,522,14,9,0
10606,JOR,2020-05-11,540,18,9,0
10607,JOR,2020-05-12,562,22,9,0
10608,JOR,2020-05-13,576,14,9,0
10609,JOR,2020-05-14,582,6,9,0
10610,JOR,2020-05-15,586,4,9,0
10611,JOR,2020-05-16,596,10,9,0
10612,JOR,2020-05-17,607,11,9,0
10613,JOR,2020-05-18,613,6,9,0
10614,JOR,2020-05-19,629,16,9,0
10615,JOR,2020-05-20,649,20,9,0
10616,JOR,2020-05-21,672,23,9,0
10617,JOR,2020-05-22,684,12,9,0
10618,JOR,2020-05-23,700,16,9,0
10619,JOR,2020-05-24,704,4,9,0
10620,JOR,2020-05-25,708,4,9,0
10621,JOR,2020-05-26,711,3,9,0
10622,JOR,2020-05-27,718,7,9,0
10623,JOR,2020-05-28,720,2,9,0
10624,JOR,2020-05-29,728,8,9,0
10625,JOR,2020-05-30,730,2,9,0
10626,JOR,2020-05-31,734,4,9,0
10627,JOR,2020-06-01,739,5,9,0
10628,JOR,2020-06-02,746,7,9,0
10629,JOR,2020-06-03,755,9,9,0
10630,JOR,2020-06-04,757,2,9,0
10631,JOR,2020-06-05,765,8,9,0
10632,JOR,2020-06-06,784,19,9,0
10633,JOR,2020-06-07,795,11,9,0
10634,JOR,2020-06-08,808,13,9,0
10635,JOR,2020-06-09,831,23,9,0
10636,JOR,2020-06-10,845,14,9,0
10637,KAZ,2020-03-13,0,0,0,0
10638,KAZ,2020-03-14,0,0,0,0
10639,KAZ,2020-03-15,6,6,0,0
10640,KAZ,2020-03-16,9,3,0,0
10641,KAZ,2020-03-17,11,2,0,0
10642,KAZ,2020-03-18,33,22,0,0
10643,KAZ,2020-03-19,37,4,0,0
10644,KAZ,2020-03-20,49,12,0,0
10645,KAZ,2020-03-21,53,4,0,0
10646,KAZ,2020-03-22,56,3,0,0
10647,KAZ,2020-03-23,60,4,0,0
10648,KAZ,2020-03-24,62,2,0,0
10649,KAZ,2020-03-25,79,17,0,0
10650,KAZ,2020-03-26,88,9,0,0
10651,KAZ,2020-03-27,120,32,0,0
10652,KAZ,2020-03-28,193,73,0,0
10653,KAZ,2020-03-29,229,36,0,0
10654,KAZ,2020-03-30,284,55,1,1
10655,KAZ,2020-03-31,325,41,1,0
10656,KAZ,2020-04-01,340,15,1,0
10657,KAZ,2020-04-02,348,8,2,1
10658,KAZ,2020-04-03,386,38,3,1
10659,KAZ,2020-04-04,460,74,3,0
10660,KAZ,2020-04-05,460,0,3,0
10661,KAZ,2020-04-06,531,71,5,2
10662,KAZ,2020-04-07,670,139,6,1
10663,KAZ,2020-04-08,704,34,6,0
10664,KAZ,2020-04-09,759,55,7,1
10665,KAZ,2020-04-10,802,43,9,2
10666,KAZ,2020-04-11,840,38,10,1
10667,KAZ,2020-04-12,880,40,10,0
10668,KAZ,2020-04-13,961,81,10,0
10669,KAZ,2020-04-14,1179,218,14,4
10670,KAZ,2020-04-15,1267,88,14,0
10671,KAZ,2020-04-16,1331,64,16,2
10672,KAZ,2020-04-17,1470,139,17,1
10673,KAZ,2020-04-18,1591,121,17,0
10674,KAZ,2020-04-19,1654,63,17,0
10675,KAZ,2020-04-20,1735,81,19,2
10676,KAZ,2020-04-21,1949,214,19,0
10677,KAZ,2020-04-22,2025,76,19,0
10678,KAZ,2020-04-23,2191,166,19,0
10679,KAZ,2020-04-24,2334,143,22,3
10680,KAZ,2020-04-25,2482,148,25,3
10681,KAZ,2020-04-26,2652,170,25,0
10682,KAZ,2020-04-27,2717,65,25,0
10683,KAZ,2020-04-28,2860,143,25,0
10684,KAZ,2020-04-29,3063,203,25,0
10685,KAZ,2020-04-30,3205,142,25,0
10686,KAZ,2020-05-01,3504,299,25,0
10687,KAZ,2020-05-02,3671,167,25,0
10688,KAZ,2020-05-03,3877,206,25,0
10689,KAZ,2020-05-04,3964,87,27,2
10690,KAZ,2020-05-05,4121,157,29,2
10691,KAZ,2020-05-06,4277,156,29,0
10692,KAZ,2020-05-07,4502,225,30,1
10693,KAZ,2020-05-08,4690,188,31,1
10694,KAZ,2020-05-09,4834,144,31,0
10695,KAZ,2020-05-10,5036,202,31,0
10696,KAZ,2020-05-11,5126,90,31,0
10697,KAZ,2020-05-12,5240,114,32,1
10698,KAZ,2020-05-13,5417,177,32,0
10699,KAZ,2020-05-14,5571,154,32,0
10700,KAZ,2020-05-15,5571,0,32,0
10701,KAZ,2020-05-16,5850,279,34,2
10702,KAZ,2020-05-17,6157,307,34,0
10703,KAZ,2020-05-18,6440,283,34,0
10704,KAZ,2020-05-19,6751,311,35,1
10705,KAZ,2020-05-20,6969,218,35,0
10706,KAZ,2020-05-21,7234,265,35,0
10707,KAZ,2020-05-22,7597,363,35,0
10708,KAZ,2020-05-23,7919,322,35,0
10709,KAZ,2020-05-24,8322,403,35,0
10710,KAZ,2020-05-25,8531,209,35,0
10711,KAZ,2020-05-26,8969,438,35,0
10712,KAZ,2020-05-27,9304,335,37,2
10713,KAZ,2020-05-28,9576,272,37,0
10714,KAZ,2020-05-29,9932,356,37,0
10715,KAZ,2020-05-30,10382,450,37,0
10716,KAZ,2020-05-31,10858,476,38,1
10717,KAZ,2020-06-01,11308,450,41,3
10718,KAZ,2020-06-02,11571,263,41,0
10719,KAZ,2020-06-03,11796,225,44,3
10720,KAZ,2020-06-04,12067,271,48,4
10721,KAZ,2020-06-05,12312,245,52,4
10722,KAZ,2020-06-06,12511,199,52,0
10723,KAZ,2020-06-07,12694,183,53,1
10724,KAZ,2020-06-08,12859,165,56,3
10725,KAZ,2020-06-09,13074,215,58,2
10726,KAZ,2020-06-10,13319,245,61,3
10727,KEN,2020-03-06,0,0,0,0
10728,KEN,2020-03-07,0,0,0,0
10729,KEN,2020-03-08,0,0,0,0
10730,KEN,2020-03-09,0,0,0,0
10731,KEN,2020-03-10,0,0,0,0
10732,KEN,2020-03-11,0,0,0,0
10733,KEN,2020-03-12,0,0,0,0
10734,KEN,2020-03-13,0,0,0,0
10735,KEN,2020-03-14,1,1,0,0
10736,KEN,2020-03-15,1,0,0,0
10737,KEN,2020-03-16,3,2,0,0
10738,KEN,2020-03-17,3,0,0,0
10739,KEN,2020-03-18,4,1,0,0
10740,KEN,2020-03-19,7,3,0,0
10741,KEN,2020-03-20,7,0,0,0
10742,KEN,2020-03-21,7,0,0,0
10743,KEN,2020-03-22,7,0,0,0
10744,KEN,2020-03-23,15,8,0,0
10745,KEN,2020-03-24,16,1,0,0
10746,KEN,2020-03-25,25,9,0,0
10747,KEN,2020-03-26,25,0,0,0
10748,KEN,2020-03-27,31,6,1,1
10749,KEN,2020-03-28,31,0,1,0
10750,KEN,2020-03-29,38,7,1,0
10751,KEN,2020-03-30,42,4,1,0
10752,KEN,2020-03-31,50,8,1,0
10753,KEN,2020-04-01,59,9,1,0
10754,KEN,2020-04-02,81,22,1,0
10755,KEN,2020-04-03,110,29,3,2
10756,KEN,2020-04-04,122,12,4,1
10757,KEN,2020-04-05,126,4,4,0
10758,KEN,2020-04-06,142,16,4,0
10759,KEN,2020-04-07,158,16,4,0
10760,KEN,2020-04-08,172,14,6,2
10761,KEN,2020-04-09,179,7,6,0
10762,KEN,2020-04-10,184,5,7,1
10763,KEN,2020-04-11,189,5,7,0
10764,KEN,2020-04-12,191,2,7,0
10765,KEN,2020-04-13,197,6,8,1
10766,KEN,2020-04-14,208,11,9,1
10767,KEN,2020-04-15,216,8,9,0
10768,KEN,2020-04-16,225,9,10,1
10769,KEN,2020-04-17,234,9,11,1
10770,KEN,2020-04-18,246,12,11,0
10771,KEN,2020-04-19,262,16,12,1
10772,KEN,2020-04-20,270,8,14,2
10773,KEN,2020-04-21,281,11,14,0
10774,KEN,2020-04-22,281,0,14,0
10775,KEN,2020-04-23,303,22,14,0
10776,KEN,2020-04-24,320,17,14,0
10777,KEN,2020-04-25,336,16,14,0
10778,KEN,2020-04-26,343,7,14,0
10779,KEN,2020-04-27,355,12,14,0
10780,KEN,2020-04-28,363,8,14,0
10781,KEN,2020-04-29,374,11,14,0
10782,KEN,2020-04-30,384,10,15,1
10783,KEN,2020-05-01,396,12,17,2
10784,KEN,2020-05-02,411,15,21,4
10785,KEN,2020-05-03,435,24,22,1
10786,KEN,2020-05-04,465,30,24,2
10787,KEN,2020-05-05,490,25,24,0
10788,KEN,2020-05-06,535,45,24,0
10789,KEN,2020-05-07,582,47,26,2
10790,KEN,2020-05-08,607,25,29,3
10791,KEN,2020-05-09,621,14,29,0
10792,KEN,2020-05-10,649,28,30,1
10793,KEN,2020-05-11,672,23,32,2
10794,KEN,2020-05-12,700,28,33,1
10795,KEN,2020-05-13,715,15,36,3
10796,KEN,2020-05-14,737,22,40,4
10797,KEN,2020-05-15,758,21,42,2
10798,KEN,2020-05-16,781,23,45,3
10799,KEN,2020-05-17,830,49,50,5
10800,KEN,2020-05-18,887,57,50,0
10801,KEN,2020-05-19,912,25,50,0
10802,KEN,2020-05-20,963,51,50,0
10803,KEN,2020-05-21,1029,66,50,0
10804,KEN,2020-05-22,1109,80,50,0
10805,KEN,2020-05-23,1161,52,50,0
10806,KEN,2020-05-24,1192,31,50,0
10807,KEN,2020-05-25,1214,22,51,1
10808,KEN,2020-05-26,1286,72,52,1
10809,KEN,2020-05-27,1348,62,52,0
10810,KEN,2020-05-28,1471,123,55,3
10811,KEN,2020-05-29,1618,147,58,3
10812,KEN,2020-05-30,1745,127,62,4
10813,KEN,2020-05-31,1888,143,63,1
10814,KEN,2020-06-01,1962,74,64,1
10815,KEN,2020-06-02,2021,59,69,5
10816,KEN,2020-06-03,2093,72,71,2
10817,KEN,2020-06-04,2216,123,74,3
10818,KEN,2020-06-05,2340,124,78,4
10819,KEN,2020-06-06,2474,134,79,1
10820,KEN,2020-06-07,2600,126,83,4
10821,KEN,2020-06-08,2767,167,84,1
10822,KEN,2020-06-09,2862,95,85,1
10823,KEN,2020-06-10,2989,127,88,3
10824,XKX,2020-03-16,2,2,0,0
10825,XKX,2020-03-17,2,0,0,0
10826,XKX,2020-03-18,19,17,0,0
10827,XKX,2020-03-19,19,0,0,0
10828,XKX,2020-03-20,21,2,0,0
10829,XKX,2020-03-21,24,3,0,0
10830,XKX,2020-03-22,24,0,0,0
10831,XKX,2020-03-23,31,7,1,1
10832,XKX,2020-03-24,61,30,1,0
10833,XKX,2020-03-25,63,2,1,0
10834,XKX,2020-03-26,71,8,1,0
10835,XKX,2020-03-27,79,8,1,0
10836,XKX,2020-03-28,86,7,1,0
10837,XKX,2020-03-29,88,2,1,0
10838,XKX,2020-03-30,91,3,1,0
10839,XKX,2020-03-31,106,15,1,0
10840,XKX,2020-04-01,112,6,1,0
10841,XKX,2020-04-02,112,0,1,0
10842,XKX,2020-04-03,125,13,1,0
10843,XKX,2020-04-04,126,1,1,0
10844,XKX,2020-04-05,132,6,1,0
10845,XKX,2020-04-06,140,8,1,0
10846,XKX,2020-04-07,145,5,3,2
10847,XKX,2020-04-08,184,39,5,2
10848,XKX,2020-04-09,184,0,5,0
10849,XKX,2020-04-10,227,43,7,2
10850,XKX,2020-04-11,250,23,7,0
10851,XKX,2020-04-12,283,33,7,0
10852,XKX,2020-04-13,362,79,7,0
10853,XKX,2020-04-14,377,15,8,1
10854,XKX,2020-04-15,387,10,8,0
10855,XKX,2020-04-16,423,36,9,1
10856,XKX,2020-04-17,449,26,11,2
10857,XKX,2020-04-18,480,31,12,1
10858,XKX,2020-04-19,510,30,12,0
10859,XKX,2020-04-20,510,0,12,0
10860,XKX,2020-04-21,598,88,15,3
10861,XKX,2020-04-22,604,6,18,3
10862,XKX,2020-04-23,630,26,18,0
10863,XKX,2020-04-24,669,39,19,1
10864,XKX,2020-04-25,703,34,19,0
10865,XKX,2020-04-26,731,28,20,1
10866,XKX,2020-04-27,763,32,21,1
10867,XKX,2020-04-28,780,17,22,1
10868,XKX,2020-04-29,790,10,22,0
10869,XKX,2020-04-30,799,9,22,0
10870,XKX,2020-05-01,799,0,22,0
10871,XKX,2020-05-02,813,14,22,0
10872,XKX,2020-05-03,823,10,22,0
10873,XKX,2020-05-04,851,28,22,0
10874,XKX,2020-05-05,855,4,26,4
10875,XKX,2020-05-06,856,1,26,0
10876,XKX,2020-05-07,860,4,26,0
10877,XKX,2020-05-08,861,1,27,1
10878,XKX,2020-05-09,862,1,28,1
10879,XKX,2020-05-10,870,8,28,0
10880,XKX,2020-05-11,870,0,28,0
10881,XKX,2020-05-12,884,14,28,0
10882,XKX,2020-05-13,919,35,29,1
10883,XKX,2020-05-14,919,0,29,0
10884,XKX,2020-05-15,944,25,29,0
10885,XKX,2020-05-16,944,0,29,0
10886,XKX,2020-05-17,944,0,29,0
10887,XKX,2020-05-18,955,11,29,0
10888,XKX,2020-05-19,955,0,29,0
10889,XKX,2020-05-20,989,34,29,0
10890,XKX,2020-05-21,989,0,29,0
10891,XKX,2020-05-22,1003,14,29,0
10892,XKX,2020-05-23,1004,1,29,0
10893,XKX,2020-05-24,1025,21,29,0
10894,XKX,2020-05-25,1032,7,29,0
10895,XKX,2020-05-26,1038,6,30,1
10896,XKX,2020-05-27,1038,0,30,0
10897,XKX,2020-05-28,1047,9,30,0
10898,XKX,2020-05-29,1048,1,30,0
10899,XKX,2020-05-30,1048,0,30,0
10900,XKX,2020-05-31,1064,16,30,0
10901,XKX,2020-06-01,1064,0,30,0
10902,XKX,2020-06-02,1064,0,30,0
10903,XKX,2020-06-03,1067,3,30,0
10904,XKX,2020-06-04,1142,75,30,0
10905,XKX,2020-06-05,1142,0,30,0
10906,XKX,2020-06-06,1142,0,30,0
10907,XKX,2020-06-07,1142,0,30,0
10908,XKX,2020-06-08,1142,0,30,0
10909,XKX,2020-06-09,1263,121,31,1
10910,XKX,2020-06-10,1263,0,31,0
10911,KWT,2019-12-31,0,0,0,0
10912,KWT,2020-01-01,0,0,0,0
10913,KWT,2020-01-02,0,0,0,0
10914,KWT,2020-01-03,0,0,0,0
10915,KWT,2020-01-04,0,0,0,0
10916,KWT,2020-01-05,0,0,0,0
10917,KWT,2020-01-06,0,0,0,0
10918,KWT,2020-01-07,0,0,0,0
10919,KWT,2020-01-08,0,0,0,0
10920,KWT,2020-01-09,0,0,0,0
10921,KWT,2020-01-10,0,0,0,0
10922,KWT,2020-01-11,0,0,0,0
10923,KWT,2020-01-12,0,0,0,0
10924,KWT,2020-01-13,0,0,0,0
10925,KWT,2020-01-14,0,0,0,0
10926,KWT,2020-01-15,0,0,0,0
10927,KWT,2020-01-16,0,0,0,0
10928,KWT,2020-01-17,0,0,0,0
10929,KWT,2020-01-18,0,0,0,0
10930,KWT,2020-01-19,0,0,0,0
10931,KWT,2020-01-20,0,0,0,0
10932,KWT,2020-01-21,0,0,0,0
10933,KWT,2020-01-22,0,0,0,0
10934,KWT,2020-01-23,0,0,0,0
10935,KWT,2020-01-24,0,0,0,0
10936,KWT,2020-01-25,0,0,0,0
10937,KWT,2020-01-26,0,0,0,0
10938,KWT,2020-01-27,0,0,0,0
10939,KWT,2020-01-28,0,0,0,0
10940,KWT,2020-01-29,0,0,0,0
10941,KWT,2020-01-30,0,0,0,0
10942,KWT,2020-01-31,0,0,0,0
10943,KWT,2020-02-01,0,0,0,0
10944,KWT,2020-02-02,0,0,0,0
10945,KWT,2020-02-03,0,0,0,0
10946,KWT,2020-02-04,0,0,0,0
10947,KWT,2020-02-05,0,0,0,0
10948,KWT,2020-02-06,0,0,0,0
10949,KWT,2020-02-07,0,0,0,0
10950,KWT,2020-02-08,0,0,0,0
10951,KWT,2020-02-09,0,0,0,0
10952,KWT,2020-02-10,0,0,0,0
10953,KWT,2020-02-11,0,0,0,0
10954,KWT,2020-02-12,0,0,0,0
10955,KWT,2020-02-13,0,0,0,0
10956,KWT,2020-02-14,0,0,0,0
10957,KWT,2020-02-15,0,0,0,0
10958,KWT,2020-02-16,0,0,0,0
10959,KWT,2020-02-17,0,0,0,0
10960,KWT,2020-02-18,0,0,0,0
10961,KWT,2020-02-19,0,0,0,0
10962,KWT,2020-02-20,0,0,0,0
10963,KWT,2020-02-21,0,0,0,0
10964,KWT,2020-02-22,0,0,0,0
10965,KWT,2020-02-23,0,0,0,0
10966,KWT,2020-02-24,3,3,0,0
10967,KWT,2020-02-25,5,2,0,0
10968,KWT,2020-02-26,11,6,0,0
10969,KWT,2020-02-27,26,15,0,0
10970,KWT,2020-02-28,43,17,0,0
10971,KWT,2020-02-29,45,2,0,0
10972,KWT,2020-03-01,45,0,0,0
10973,KWT,2020-03-02,46,1,0,0
10974,KWT,2020-03-03,56,10,0,0
10975,KWT,2020-03-06,58,2,0,0
10976,KWT,2020-03-08,61,3,0,0
10977,KWT,2020-03-09,64,3,0,0
10978,KWT,2020-03-10,65,1,0,0
10979,KWT,2020-03-11,69,4,0,0
10980,KWT,2020-03-12,72,3,0,0
10981,KWT,2020-03-13,80,8,0,0
10982,KWT,2020-03-14,100,20,0,0
10983,KWT,2020-03-15,104,4,0,0
10984,KWT,2020-03-16,112,8,0,0
10985,KWT,2020-03-17,123,11,0,0
10986,KWT,2020-03-18,130,7,0,0
10987,KWT,2020-03-19,142,12,0,0
10988,KWT,2020-03-20,148,6,0,0
10989,KWT,2020-03-21,159,11,0,0
10990,KWT,2020-03-22,176,17,0,0
10991,KWT,2020-03-23,188,12,0,0
10992,KWT,2020-03-24,189,1,0,0
10993,KWT,2020-03-25,191,2,0,0
10994,KWT,2020-03-26,195,4,0,0
10995,KWT,2020-03-27,208,13,0,0
10996,KWT,2020-03-28,225,17,0,0
10997,KWT,2020-03-29,235,10,0,0
10998,KWT,2020-03-30,255,20,0,0
10999,KWT,2020-03-31,266,11,0,0
11000,KWT,2020-04-01,289,23,0,0
11001,KWT,2020-04-02,317,28,0,0
11002,KWT,2020-04-03,342,25,0,0
11003,KWT,2020-04-04,342,0,0,0
11004,KWT,2020-04-05,479,137,1,1
11005,KWT,2020-04-06,556,77,1,0
11006,KWT,2020-04-07,665,109,1,0
11007,KWT,2020-04-08,743,78,1,0
11008,KWT,2020-04-09,855,112,1,0
11009,KWT,2020-04-10,910,55,1,0
11010,KWT,2020-04-11,993,83,1,0
11011,KWT,2020-04-12,1154,161,1,0
11012,KWT,2020-04-13,1234,80,1,0
11013,KWT,2020-04-14,1300,66,2,1
11014,KWT,2020-04-15,1355,55,3,1
11015,KWT,2020-04-16,1405,50,3,0
11016,KWT,2020-04-17,1524,119,3,0
11017,KWT,2020-04-18,1658,134,5,2
11018,KWT,2020-04-19,1752,94,6,1
11019,KWT,2020-04-20,1915,163,7,1
11020,KWT,2020-04-21,1995,80,9,2
11021,KWT,2020-04-22,2080,85,11,2
11022,KWT,2020-04-23,2248,168,13,2
11023,KWT,2020-04-24,2399,151,14,1
11024,KWT,2020-04-25,2614,215,15,1
11025,KWT,2020-04-26,2892,278,19,4
11026,KWT,2020-04-27,3075,183,20,1
11027,KWT,2020-04-28,3288,213,22,2
11028,KWT,2020-04-29,3440,152,23,1
11029,KWT,2020-04-30,3740,300,24,1
11030,KWT,2020-05-01,4024,284,26,2
11031,KWT,2020-05-02,4377,353,30,4
11032,KWT,2020-05-03,4619,242,33,3
11033,KWT,2020-05-04,4983,364,38,5
11034,KWT,2020-05-05,5278,295,40,2
11035,KWT,2020-05-06,5804,526,40,0
11036,KWT,2020-05-07,6289,485,42,2
11037,KWT,2020-05-08,6567,278,44,2
11038,KWT,2020-05-09,7208,641,47,3
11039,KWT,2020-05-10,7623,415,49,2
11040,KWT,2020-05-11,8688,1065,58,9
11041,KWT,2020-05-12,9286,598,65,7
11042,KWT,2020-05-13,10277,991,75,10
11043,KWT,2020-05-14,11028,751,82,7
11044,KWT,2020-05-15,11975,947,88,6
11045,KWT,2020-05-16,12860,885,96,8
11046,KWT,2020-05-17,13802,942,107,11
11047,KWT,2020-05-18,14850,1048,112,5
11048,KWT,2020-05-19,15691,841,118,6
11049,KWT,2020-05-20,16764,1073,121,3
11050,KWT,2020-05-21,17568,804,124,3
11051,KWT,2020-05-22,18609,1041,129,5
11052,KWT,2020-05-23,19564,955,138,9
11053,KWT,2020-05-24,20464,900,148,10
11054,KWT,2020-05-25,21302,838,156,8
11055,KWT,2020-05-26,21967,665,165,9
11056,KWT,2020-05-27,22575,608,172,7
11057,KWT,2020-05-28,23267,692,175,3
11058,KWT,2020-05-29,24112,845,185,10
11059,KWT,2020-05-30,25184,1072,194,9
11060,KWT,2020-05-31,26192,1008,205,11
11061,KWT,2020-06-01,27043,851,212,7
11062,KWT,2020-06-02,27762,719,220,8
11063,KWT,2020-06-03,28649,887,226,6
11064,KWT,2020-06-04,29359,710,230,4
11065,KWT,2020-06-05,29921,562,236,6
11066,KWT,2020-06-06,30644,723,244,8
11067,KWT,2020-06-07,31131,487,254,10
11068,KWT,2020-06-08,31848,717,264,10
11069,KWT,2020-06-09,32510,662,269,5
11070,KWT,2020-06-10,33140,630,273,4
11071,KGZ,2020-03-19,3,3,0,0
11072,KGZ,2020-03-20,6,3,0,0
11073,KGZ,2020-03-21,6,0,0,0
11074,KGZ,2020-03-22,14,8,0,0
11075,KGZ,2020-03-23,14,0,0,0
11076,KGZ,2020-03-24,16,2,0,0
11077,KGZ,2020-03-25,42,26,0,0
11078,KGZ,2020-03-26,44,2,0,0
11079,KGZ,2020-03-27,44,0,0,0
11080,KGZ,2020-03-28,58,14,0,0
11081,KGZ,2020-03-29,84,26,0,0
11082,KGZ,2020-03-30,84,0,0,0
11083,KGZ,2020-03-31,84,0,0,0
11084,KGZ,2020-04-01,107,23,0,0
11085,KGZ,2020-04-02,112,5,1,1
11086,KGZ,2020-04-03,125,13,1,0
